mean_length,length_variance,outbound_inbound_ratio,periodicity,suspicious_ja3,has_sni,label
752.9204417845059,13973.521899134075,0.6024964516676624,0.20141879260475448,0,1,0
454.48721977881803,14817.844831697294,1.8772185064835227,0.1864465170633956,0,1,0
756.3092207822978,5655.5219638075505,0.570059519410857,0.34651697439287255,0,1,0
531.702742606935,23680.62227906245,0.12722872114730238,0.19133419266822235,0,1,0
416.8168853809737,41882.42988796099,1.667222158225497,0.315096875320948,0,1,0
626.6912551128946,42675.67481998181,1.1316964519500117,0.149523243546801,0,1,0
900.2639677633864,5555.347072716831,0.3716256674414291,0.2969174152681051,0,1,0
595.3292869729224,31910.410279793734,0.8316949453637563,0.3419223115197046,0,1,0
1161.932244797315,44760.412776658566,0.6141779899178336,0.0776651476184329,0,1,0
779.547914896588,5330.0367876281125,0.1490378464400453,0.22131625584920003,0,1,0
816.3595233322287,49756.1895065867,0.48349948719114033,0.10324157166418738,0,1,0
490.8325138610294,46289.43543441851,1.5778413644710565,0.328935644582739,0,1,0
1122.211030371607,28620.49940266272,0.9572670637563749,0.13215658946624662,0,1,0
871.3716914782844,25442.527855542012,0.9579746145505926,0.3747711454924556,0,1,0
1187.2252114233042,40841.79751983113,1.5378403714691637,0.2722232647116406,0,1,0
532.859881866811,7659.761939404454,1.4123799987152,0.2915144889026304,0,1,0
437.57839287851186,46762.328760298165,0.2731672149448873,0.11436021350848097,0,1,0
937.9118502389636,12644.266748201435,0.20529018804026442,0.13245859566565993,0,1,0
1012.7772598841433,23615.540554336716,1.3406485516250848,0.23184763889125468,0,1,0
417.77478562046434,49484.2994170568,0.17871336875683674,0.387121095059394,0,1,0
839.8913426915185,48342.15621792799,0.3180318388862874,0.1961634076742053,0,1,0
535.6032734928469,7293.869466009908,1.273305318618392,0.08311336838467659,0,1,0
870.1576146300367,10056.401687704354,0.7307742957221353,0.3126530232212989,0,1,0
749.6412174737502,33248.54367038014,1.3301700874165374,0.3375020175949175,0,1,0
659.9382355253131,35928.300316213295,1.9270700333877149,0.2920973337431472,0,1,0
791.8963813741957,33382.285002136814,1.5053975057499054,0.24491030627754898,0,1,0
413.3406507918713,13764.807395925163,1.6398896127093854,0.10906025892499388,0,1,0
985.2496956489072,21745.409685876442,1.091580223500092,0.027189319927761482,0,1,0
544.9804488397676,48073.863358365554,1.7912623015491367,0.2609100443596201,0,1,0
767.7156779085899,35409.25818028507,1.2753595492784842,0.22742090224184486,0,1,0
447.3416574908334,33476.11747976781,1.56094808468522,0.3976326618582302,0,1,0
408.86284207544776,37857.80539898045,1.186399700278363,0.1736208704323827,0,1,0
502.0561396570967,23408.83168856943,0.773316647673657,0.12113195559149688,0,1,0
984.7036986577662,36532.648457791875,1.219138172863732,0.3754659253173489,0,1,0
679.8835073446835,15971.08719695808,1.3462162948869592,0.07952562437496119,0,1,0
652.0084057467398,15107.109803369818,0.23139177866515234,0.33099949665426937,0,1,0
603.632434337329,26286.23765043593,0.1822990191831927,0.27973578650105724,0,1,0
664.4488018450327,38513.15275231445,0.8835658148889456,0.07830224256224985,0,1,0
810.5400658256287,10872.70518368479,0.93702440375869,0.12692219096819463,0,1,0
1129.5676673597065,7741.792477432398,1.4186330868009098,0.07310046639497436,0,1,0
655.2360594657919,23698.132837792968,1.825228669812451,0.09703130642953006,0,1,0
473.0470420357362,19341.03217957356,0.29888434401751335,0.051438594384221006,0,1,0
859.0804783800213,7740.5869894771995,0.15876867464777547,0.28576564058819914,0,1,0
689.3176758728356,10641.890715524298,0.5818642646334456,0.2568346029409596,0,1,0
620.429253712681,27253.450630418356,0.3312210827806773,0.2352374550421788,0,1,0
652.8621470746112,33213.57955379224,1.6359502763776435,0.24465856775599698,0,1,0
636.5980500760165,16508.466569673517,0.7220998215935511,0.06584820529460193,0,1,0
544.937480680016,40581.09958550755,0.8309918953641454,0.17439807222823434,0,1,0
875.239572453449,31534.407281819644,0.22801605589165888,0.33261631453506624,0,1,0
541.8612425791515,37538.2236222351,1.5680748774435165,0.2859598136365255,0,1,0
863.1821172433162,5657.4048698997285,0.7847134354900243,0.24193577174503247,0,1,0
709.961036738031,43856.595271076585,0.6867243231642691,0.11741391698346418,0,1,0
612.7981544741264,19975.139103235797,1.1590694321969557,0.28280611770903635,0,1,0
930.054334191028,41347.30189916658,1.7832365914451074,0.3264316169373405,0,1,0
415.15632269948367,38116.307909839496,0.49595918987483,0.053171217083193056,0,1,0
910.7910278393084,19388.44379334627,0.20852261040384218,0.05505189375934454,0,1,0
400.74353349596885,45645.06323051183,0.14677416929835332,0.08378230780380443,0,1,0
733.0102245503258,21045.70966778686,1.8322791661342739,0.016115578293816848,0,1,0
809.7717661416413,35621.57581359683,1.8702261499942208,0.24814850084948842,0,1,0
1043.0041888094102,8767.622203040679,0.8332850707801619,0.149578853791627,0,1,0
1109.030573164574,11811.702706847373,0.38858372743959746,0.1314232599543194,0,1,0
443.5728378934701,13210.611829362053,1.9338983132368968,0.17127357594686915,0,1,0
905.6153667379492,37675.006670508665,0.7972266733136809,0.05889082976420679,0,1,0
565.2648129774246,19096.991446127467,1.3085299986692287,0.15931221963562178,0,1,0
405.4517583201025,28553.323328036233,1.850875444624094,0.32483104440347166,0,1,0
1060.1690970077047,40777.610792275904,0.7150885686598049,0.3060775335017568,0,1,0
514.5290862489544,34597.22662741791,1.3189802767014893,0.010227919635893867,0,1,0
1030.3761068727454,45646.16472928088,0.6080890290970045,0.3249562896744604,0,1,0
465.92477748955855,31998.55362174797,1.0227290441351267,0.21836941332360002,0,1,0
1140.964161507476,44209.186126108405,1.5916589487555384,0.1094793830713484,0,1,0
1129.4549029488733,9387.846160874386,1.7213255114616968,0.13126402894144312,0,1,0
443.0178493295867,35121.064290833674,0.5394318638003154,0.09742845034585278,0,1,0
644.8377329830172,7865.8145376132525,0.4365415739766827,0.002055851034224121,0,1,0
756.3276168846294,8791.491983808708,1.397039949583978,0.09424914047665936,0,1,0
1154.8593152281417,44206.323232939365,0.6499377004395956,0.31328618186267154,0,1,0
1042.595923731845,49395.34013514847,1.2358959750068015,0.03278629385746488,0,1,0
917.4697831411048,33124.08867692159,1.3128660970988204,0.12285825924168461,0,1,0
1087.7436680642663,48176.24823299354,0.5136537746584879,0.035260863254657784,0,1,0
555.6280265347873,41924.846266507346,1.3856248061577103,0.25441893693565065,0,1,0
721.4345080875396,31002.258718014607,0.684960838021298,0.19088003176718452,0,1,0
1034.4504226965246,49155.8718854958,1.8717289548206235,0.37354637713849953,0,1,0
721.7789878776899,26095.54462280559,1.440707253101065,0.3688767712205137,0,1,0
513.5954074816677,18690.883872223807,0.36456900472880804,0.24480341198378214,0,1,0
645.04079751003,19674.853363065806,0.23474032302716055,0.13991842472303678,0,1,0
1089.9972059212682,15488.276535087572,1.4208561857991249,0.2518513379754371,0,1,0
1090.7876866952922,10952.95764429672,1.957420924655582,0.23305145841614625,0,1,0
1196.3793218774515,46018.16266396329,0.520882817014901,0.022464803961325244,0,1,0
604.5112750362892,28740.364204973896,0.426033097423861,0.06698389780719541,0,1,0
770.0748376841225,6497.058702621129,0.3315873568113139,0.16634453576317904,0,1,0
450.50392736637315,22853.97754049882,1.0006119053020457,0.1805066456292458,0,1,0
1095.3398859224699,28852.81047732796,0.9891628787082823,0.1642836981566665,0,1,0
1054.098702643589,45277.54717999249,1.7211606914745234,0.26941863125255633,0,1,0
509.88939677493937,17459.148627140552,0.18751982099575715,0.3723296299960457,0,1,0
928.6388237527283,38586.329794095866,0.6919863052062349,0.338261408910937,0,1,0
607.6826269667828,5073.969070060236,0.8151884287893184,0.22830459238362938,0,1,0
782.9638863724181,43793.426415946866,0.30027004331671714,0.22152937625349023,0,1,0
810.3834798567259,17662.684197747338,1.6622334138963202,0.3011394623528825,0,1,0
986.2873498654648,44428.66152213002,1.4732907411808902,0.09273651668589059,0,1,0
964.4501693197528,18846.626602542972,0.560131835660194,0.02920143715985093,0,1,0
995.2228642781414,36995.0432877415,0.5455490075807781,0.2997516066896624,0,1,0
1134.2727064748424,9861.303087121067,0.5420096129348724,0.30010431763492623,0,1,0
619.6053388056625,33109.878842767255,0.25421202648105756,0.1808809916414155,0,1,0
991.2731375943624,35893.127436946364,1.648636991284033,0.35098085064126755,0,1,0
1018.5468010070066,35221.448432251666,0.1602727344504592,0.21398666936377764,0,1,0
430.1581799318822,41363.05177022102,0.7093765964739194,0.22497174964716837,0,1,0
623.5562458551221,40212.50649711321,1.7843548006196148,0.1594569976852256,0,1,0
1090.337914808791,17018.375335534958,1.1158557538434952,0.3435045719354816,0,1,0
660.7050740926322,47931.90192851386,0.3315710533846289,0.007310027889402493,0,1,0
1123.3082820625525,8089.18997665425,1.9845894723002342,0.3805587447916425,0,1,0
509.6167280290565,29191.30815616546,0.45134856518757427,0.17126206921204795,0,1,0
449.14010340786615,15076.606450846528,0.790218313157909,0.17545900009842194,0,1,0
1181.9970065671146,41353.954055779155,1.5010788941926978,0.2148165258967897,0,1,0
1071.9982084834746,20269.527604507,1.4469083142693007,0.39751359015126886,0,1,0
651.7031271481591,35330.78906977853,1.7041982418895267,0.36632303334026894,0,1,0
974.3461527520815,17762.356553771133,0.7199360879809983,0.008303212849585684,0,1,0
1008.7087821372078,6923.282272787812,1.7428394737452169,0.04746424578981552,0,1,0
537.5012097087395,26443.69118745068,1.5019727888206105,0.05560088207963108,0,1,0
752.0568600531988,26728.307348454717,0.5033427191703235,0.046223350672252694,0,1,0
1069.1367383885117,27610.95423932445,0.12732434836989065,0.32119252052364156,0,1,0
1184.6350443316678,32266.678793641127,1.0570459354597344,0.3513663452179847,0,1,0
1162.0134317476789,38954.16121561072,0.9463605664951469,0.2368885597325762,0,1,0
960.7482920143993,13742.310695081063,0.9496819612112322,0.331928505886914,0,1,0
923.7802787987544,23504.183024533435,1.3603888146278946,0.047288964828983954,0,1,0
721.1980884519011,40690.784208337536,0.5189666955596312,0.07438460302296708,0,1,0
1160.6549279331452,14445.393331380381,0.5957453013353193,0.3878463755617352,0,1,0
987.7668562120206,36481.84398605877,1.7205601293237045,0.046329232894717715,0,1,0
964.7649892640057,27665.98741977075,1.6753862165398659,0.20325668746607772,0,1,0
896.1930834151296,26498.39568797912,1.0085019547561038,0.3071879912247326,0,1,0
902.8531205178265,33496.84407242347,0.9555367192798989,0.21244379853501105,0,1,0
996.5741329638298,42167.34136003632,1.4234666640736877,0.3696291955382733,0,1,0
1056.2592705177608,30283.870541428332,1.3756715380231002,0.37052331076847844,0,1,0
895.3344353944467,42116.31265909238,1.4087399568209755,0.22077454442418662,0,1,0
593.4705563322825,24169.888376079267,1.9387113671840597,0.26310615330904,0,1,0
851.5163042711918,46983.04814877023,1.2143723839711527,0.2104330073669612,0,1,0
1007.4486841201642,37069.952854394505,0.46700401597602215,0.1885233098296485,0,1,0
778.0123542556682,22020.103185950516,1.0828576160892809,0.1652429590908577,0,1,0
559.4763915769465,23556.491927360647,0.23732620038903554,0.23031434510976465,0,1,0
1082.9236391528896,37637.91879595499,0.7847486761028113,0.034828482230923274,0,1,0
561.7195193802166,29547.065322267605,0.4934084584277624,0.217589244513987,0,1,0
585.2792198111191,43201.57412642328,0.8548157983968734,0.09822025037779643,0,1,0
1049.8609441976491,20427.753416245283,0.3118266068936857,0.22816379656145666,0,1,0
865.251363550391,37161.30538560804,0.5564169230959326,0.17750853563689806,0,1,0
625.894335234125,8642.918125205966,1.765566271330194,0.29154792179533645,0,1,0
641.1704475670406,31971.784679239383,0.4824011974554976,0.35609464871830837,0,1,0
491.92507468952823,5172.6715478510405,1.053815575704446,0.23325112938114773,0,1,0
863.1722562366435,7453.036734702183,0.6966832331450217,0.19967957873653275,0,1,0
573.2633485017927,44268.16484686534,0.26550764997672466,0.19495377666881716,0,1,0
953.1328460105217,16778.79950605171,1.2860574002952845,0.33175406005694985,0,1,0
552.269580076038,46274.926632118826,1.1517612120584801,0.11969280172042424,0,1,0
744.6866203058166,19048.634770387456,1.4777112038733007,0.3185202653660529,0,1,0
1066.3499138549287,49359.57123135835,1.6034401557436988,0.24055362827542537,0,1,0
671.376238713427,29506.79519198372,0.17802952830177032,0.29793003021196524,0,1,0
756.7644360736814,5901.0453379484425,0.21876318886978052,0.15498658552870268,0,1,0
866.7372152147481,25889.1777028457,1.2764882028550943,0.19211770351654234,0,1,0
929.3630763850774,14860.672910186038,0.3144020556488807,0.238573581850264,0,1,0
787.7516135490459,6209.044432022089,0.8229155824367681,0.0424502341963982,0,1,0
825.0854654021562,22809.995584719385,1.2649886310957341,0.3222408875080953,0,1,0
639.7349470731926,48294.59468742624,1.1177055511163916,0.2473163195019152,0,1,0
944.5378985805896,35002.91884359154,1.070844411785618,0.17150571644587342,0,1,0
443.0255713419023,5993.863038553089,0.7801262696122527,0.13346435625347705,0,1,0
710.1561238712054,11226.569039968552,1.5025197140200028,0.3427857659104956,0,1,0
1150.9717082992279,27156.303658383164,1.4316448283383143,0.34222044937434903,0,1,0
734.6328888747887,18923.57576917,1.8797766561216311,0.20627062043082925,0,1,0
797.8031092727024,13028.72434535731,0.3054945276893778,0.33684274499340466,0,1,0
891.3065409500144,19662.10628087519,0.46429881304150633,0.22219891206785258,0,1,0
867.1354314089083,14314.712056027618,1.7176709209938006,0.03370574646234044,0,1,0
684.8744681331373,35617.2986193135,0.6208286912564812,0.33107007791250875,0,1,0
991.8942612803228,40506.02800466604,0.3263024181657609,0.05621885119821717,0,1,0
629.1789901956669,28313.47243389025,1.5212305457288646,0.3346123563043614,0,1,0
963.4682527657444,46786.85966887873,1.5036126682702675,0.12250715480184589,0,1,0
612.065027470858,36328.66026354904,0.46645408051026716,0.037085924324107955,0,1,0
825.7782998849551,41973.87064005299,0.29262170069274074,0.3167565295182917,0,1,0
1049.2576034812384,26702.33000366946,0.20888958901992494,0.06983594049887457,0,1,0
965.9410201295459,37030.00752459273,1.8068750228185642,0.23307445862183315,0,1,0
499.28589417102194,10463.670747723747,1.470151478977965,0.07351386604316046,0,1,0
662.7083996932843,26924.540311486126,0.14705326739468727,0.09952761080797275,0,1,0
726.311686805824,17583.63433219428,0.3591036221883751,0.29120490311847896,0,1,0
1050.518124134388,16586.55392646762,1.5713970397519763,0.15422142576052555,0,1,0
805.3486326832023,43520.04837019188,1.524911995424575,0.3220467405264711,0,1,0
509.47613326908544,8137.374162517826,1.7974689852671755,0.15513370782843774,0,1,0
630.3037424557447,37611.3314417821,1.6891896335017276,0.3449958487593204,0,1,0
652.7977129001819,43349.55760407533,0.17777449431125625,0.01986459658388755,0,1,0
898.8153561393235,7839.7866101995805,0.7167574201693069,0.2691023944987696,0,1,0
669.8135168433811,13081.990164804316,0.634566181522299,0.18303013290017273,0,1,0
780.3086842843859,40235.01041062409,1.5252911359198738,0.1827271218224541,0,1,0
1076.5338792790171,10140.671236612812,0.5851713654349128,0.33119058540090063,0,1,0
702.3952309009225,49153.1701457229,0.9858812349028873,0.3167742491855057,0,1,0
721.8456331058976,24122.908357809367,0.8274779798399485,0.2876302482043247,0,1,0
838.0143072479956,47470.01501157661,0.576691601414799,0.040225092833377746,0,1,0
714.6091880793722,32752.07184410492,1.7355179801394405,0.13847875467213108,0,1,0
923.0294008995693,20758.94064604486,1.2727172076894704,0.3539231788122604,0,1,0
585.0861138075272,23190.873894816763,1.9872038732165185,0.34742281129978436,0,1,0
851.7118863169616,28248.24163344239,0.6407407263788938,0.20688377107741177,0,1,0
1078.5451986239577,35832.85309750013,0.6510836535381744,0.08058556842141318,0,1,0
612.1668295974632,12639.164062677193,0.2817173224450603,0.167654469776822,0,1,0
490.63968351861416,12736.065097719696,1.1399169002450236,0.0658397094798299,0,1,0
451.1038139447223,19282.498251254834,0.5186062873817383,0.20612207519775072,0,1,0
481.89366766656747,38829.685445734016,1.8218436869267634,0.29737406958247775,0,1,0
826.2616299211154,43730.05198049983,1.4203449215848643,0.004220448980075941,0,1,0
715.2721222196025,43292.835473306004,0.7571318301530116,0.0140860694102094,0,1,0
996.9437108418178,41091.722162729086,0.40512802058228625,0.2149361987372725,0,1,0
553.5643511965807,37365.5488569866,0.6159458648372227,0.12648604902533203,0,1,0
1075.976682912081,26434.505849310695,1.372533457314671,0.16094922028898706,0,1,0
638.4054857550043,33146.512719109756,0.3942293907497604,0.1491999342267452,0,1,0
567.2296299087378,36310.773512333544,1.8939967928576045,0.39820438720634654,0,1,0
760.2214483532725,16363.867533640001,0.9413758037302158,0.33890776398508954,0,1,0
564.8045428416319,47844.30432438157,0.7495449607164869,0.394321463780122,0,1,0
1070.88711002717,41385.67403663257,0.7040188801692387,0.003510884779171786,0,1,0
705.7063270607903,18581.421634821214,0.17105428177671486,0.20214610260237187,0,1,0
722.4250490261893,33555.041048368614,1.2802540121687582,0.04829865435867205,0,1,0
1181.572436901298,13411.91432486511,0.9460206470529386,0.19524701737349398,0,1,0
1050.450237771296,9465.331824259105,0.9144241304962103,0.2514008680944816,0,1,0
572.1244972992445,33236.05544447328,1.85496319134434,0.39900725246907,0,1,0
425.9608614325406,15601.470271010488,0.6895835200042251,0.15965044017798646,0,1,0
593.8057260678139,14156.959754989064,1.91365230059325,0.36740864110820715,0,1,0
437.59400080249395,20246.585972218167,0.8697822519889725,0.09560581386637734,0,1,0
903.0983175905403,33817.13359899085,1.7159580338243345,0.29634770735408716,0,1,0
834.0586615727645,34411.40465199889,0.6205786849317343,0.23722247598694307,0,1,0
791.3818037999354,11000.501029236668,0.5608341255076443,0.11667738028863442,0,1,0
1139.4476536420464,15367.398772365024,0.6495634153573695,0.1477416520357729,0,1,0
930.9941909003096,10320.727661246323,1.9124959037381746,0.34622848803790585,0,1,0
861.7728584071601,35331.70403412305,0.13165489536401037,0.13557791013937948,0,1,0
1036.5281845291536,8486.733820657366,0.6363962850003684,0.23411873133372452,0,1,0
605.1304221591535,47029.008836503366,0.34901139852815166,0.31895774316311143,0,1,0
806.3589535251266,38764.88491189802,0.6903591237917501,0.2057958409248155,0,1,0
1085.468279778541,26009.5144605397,0.7834677376295122,0.21446215450109443,0,1,0
973.8902024290935,24960.350547432623,1.8838662527703187,0.11797832961693683,0,1,0
780.3708849352963,39061.74467036487,1.4093300719419406,0.34545642096686247,0,1,0
1197.447344544887,24208.62479577903,0.3111866715882925,0.01216635232318719,0,1,0
981.5015249118173,44330.6152088922,0.5193539132943955,0.06337921487596239,0,1,0
449.7640732205528,42021.631477274284,0.6916256857959102,0.1606787571039106,0,1,0
802.2001532876898,42775.39553942978,1.3365831209668213,0.24602585194312454,0,1,0
540.5376799647286,28093.54512694234,1.459223932639445,0.3893043532121967,0,1,0
561.1250473706818,5429.450888025199,0.24307272383709252,0.1503409860727917,0,1,0
1056.4357181967898,5321.393679571027,0.9677881264830964,0.1316922461365578,0,1,0
441.98536807978206,25260.632900267778,0.5840225439397658,0.1407539337388026,0,1,0
964.4922438274344,28469.79427599352,0.3368301150863453,0.3845658161694556,0,1,0
908.7286125677907,39464.07915481392,0.25050498501590457,0.01882335178400756,0,1,0
415.55844029446496,13495.731249805,0.8873759556651407,0.37433045336112913,0,1,0
765.6477274126211,18061.479741763826,1.1676769816873604,0.0447738312539157,0,1,0
887.6047128039866,30579.43794487265,1.6047867634708484,0.3946750446468097,0,1,0
600.6987773728883,27934.54028616923,1.8268442720061069,0.31407595376913655,0,1,0
789.9250424806461,47541.724232665,0.2087497176819378,0.37239944788503365,0,1,0
440.40591390624525,29628.713485160795,1.791837801202063,0.10508837742452114,0,1,0
777.7987991561268,19594.799561163498,1.9090734424450677,0.32945823790123635,0,1,0
967.2012090611037,31443.21439767989,1.6591243997158813,0.15690681660941885,0,1,0
758.0414840848496,37850.07744863877,0.779734050258057,0.02556037681934953,0,1,0
459.46768710885715,10191.326058756673,1.7523945143529593,0.18889057030248174,0,1,0
970.3058954757892,22680.920102220196,0.5915508000897055,0.13887686702488478,0,1,0
1035.3458762537468,33134.725626414714,1.8815155819200138,0.2718819114307336,0,1,0
856.1453054037552,32458.820404362552,1.8905057349899879,0.31528037194668246,0,1,0
419.23298989315026,29036.286326106376,1.4078429819384732,0.29947939137566204,0,1,0
570.5136954511494,44022.98095031085,1.9161019796328111,0.09468612233794792,0,1,0
1106.0923660137967,9364.044313224293,0.20584298861896586,0.05168952004109975,0,1,0
446.1928635736288,43025.550672009915,0.2121952744707167,0.1086656765454622,0,1,0
483.0050748286851,18293.991634119426,0.2720629884417489,0.2672013002972056,0,1,0
506.6614530740601,43333.06666274995,1.6526629963806179,0.005464674188243768,0,1,0
1116.5810844120915,6302.494253451518,0.5553269914193576,0.012955655110398024,0,1,0
668.6747896314528,28123.993657097224,1.6136252511287623,0.13519262018793446,0,1,0
964.3920197384933,13437.700570354114,1.5261370678138402,0.09439864236369502,0,1,0
514.8358047550144,13343.398266832444,0.4459199448755252,0.20514515175079648,0,1,0
1075.8380649505168,8582.228464662752,1.443217005137503,0.26173858386114307,0,1,0
1098.01596146349,15986.640222810825,0.9552087315015562,0.370330949777407,0,1,0
927.9947601082538,22494.57857877186,0.3496835274250101,0.10499400316023642,0,1,0
864.9723819915066,37317.557640223116,0.3364015850185976,0.23983890401762162,0,1,0
840.2810230710008,28127.995101081862,1.4112339235958151,0.33497983803338477,0,1,0
658.3917465414947,45005.54855499318,0.4052038639752463,0.06920954790046574,0,1,0
613.4176508991391,10378.889129618501,0.5376065268974674,0.04256470516113784,0,1,0
1057.4019335883122,11253.604634898107,1.519865359363728,0.0191655471653335,0,1,0
1158.816262011132,37002.20393874947,0.11291344231361239,0.3055426000800856,0,1,0
811.2655366129483,40071.43266508039,1.0927439368921181,0.2564099430541419,0,1,0
1029.0653243160323,23229.862456453553,0.10514548465885898,0.3399785983780754,0,1,0
704.7122900997301,27321.922670746237,0.11475662009254056,0.1968368041400392,0,1,0
1189.1899212573835,17522.044736844633,0.8512947134605183,0.27487599858747064,0,1,0
1051.834934018927,23782.623080274512,0.6883708537624558,0.37513031999402685,0,1,0
941.7159733373354,10355.958702191348,0.2309629684558324,0.19341994031614762,0,1,0
576.072052837818,16429.313901931404,1.7676151397729116,0.03582640972652427,0,1,0
972.2912921831118,17201.401402126463,1.5446236206678616,0.28896455378541785,0,1,0
405.9135211554344,27911.09358147196,0.3647070165182881,0.3464908122314707,0,1,0
1097.2687062899254,23825.56133721911,0.944351675057053,0.12131317576181085,0,1,0
973.2850391680248,21139.761336190662,0.6088057015930041,0.1728924238018033,0,1,0
473.190014709967,38597.14420898917,0.12393316241639524,0.2577940246082376,0,1,0
546.2916214038979,15458.18207964859,1.307700797416076,0.3971773863131629,0,1,0
1022.1739912580406,15162.783450052639,0.43444703457815426,0.34649314810706816,0,1,0
755.3471583372034,11167.376127266994,1.7382017043116824,0.3264369411657046,0,1,0
1187.1250911177308,45938.46590207078,1.718401643455029,0.021029759124401262,0,1,0
483.53229559849444,30604.243743685525,1.1098105679354597,0.1831852857958142,0,1,0
717.4314603316674,24404.4718188948,1.181666074856111,0.0008306070400324828,0,1,0
608.5670193062817,28322.587430992,1.4722105874799278,0.06966267695815853,0,1,0
837.5049390299464,37150.685774860176,0.9447925500364188,0.01083245346802042,0,1,0
759.4145267725094,18340.01994848689,1.866334254632524,0.049845354271330945,0,1,0
921.9807644057857,7372.389485052552,0.9477238318441232,0.22159179488803227,0,1,0
638.3639450534923,25478.4035984173,0.41075220960735603,0.12164953978721448,0,1,0
896.8850599281625,18581.002513751977,1.8095118489768562,0.2513627830563959,0,1,0
750.9192147487876,6744.062099938211,1.0491418368888754,0.3059104968500357,0,1,0
612.4460784099309,41304.81063419453,0.5784328554966748,0.32949855518032023,0,1,0
468.21467328934193,43978.266899106326,1.048454256773328,0.1186150358481048,0,1,0
612.090600332119,24440.47515186632,1.9981940463969254,0.08813095737503303,0,1,0
482.5733191031997,31326.582592339786,1.0282306862364885,0.20967850842532296,0,1,0
933.5483340457737,17021.48314417922,1.830263491229388,0.17426882644891617,0,1,0
503.2689561139694,38403.444053027495,1.3218982699739155,0.12629736099361485,0,1,0
897.2149792272388,14893.788036603959,0.9451947827470061,0.35976500886693014,0,1,0
506.8273865285995,22401.34024943579,1.66017060696866,0.3877963597624713,0,1,0
763.1409091374367,27814.982906450634,1.1871267273891626,0.3729392566534844,0,1,0
1086.5654327816237,12677.050607973995,0.9298398539094425,0.18560017127857054,0,1,0
1031.2768893190055,32130.179717244588,1.3430188778551246,0.3992799630662471,0,1,0
459.9680347760104,15035.442059017985,0.8750022810059389,0.13911296121955488,0,1,0
417.31644907758687,9129.992291202912,1.3938112536667948,0.3517297853450243,0,1,0
