packets_per_sec,bytes_per_sec,syn_count,ack_count,syn_ack_ratio,mean_packet_size,label
17.190510154605832,44190.49898787231,3,13,0.14664696277016911,1070.3936129700485,0
25.55317312491087,42888.05244796558,2,37,0.324595506615601,392.55396149455373,0
5.6872327087437995,44978.43233209042,2,39,0.19241855561525412,1334.1467867035562,0
29.2362512659042,14554.088249504552,2,22,0.24795073925725103,793.2665572848721,0
29.8392664157138,9208.300007528596,1,18,0.1694458520980412,1121.1405456298266,0
19.839354072369225,42536.55881946181,1,37,0.27584471297190066,859.695484522636,0
19.453645927390966,12897.860020976415,2,42,0.48965750055475443,835.4163682554006,0
27.276864843838066,22002.52109276622,1,34,0.3261006473949768,1035.8164656294098,0
26.060859387085188,11894.170777956986,3,8,0.02191482355141238,1010.0195254978846,0
6.136209702804419,47052.69992546926,1,10,0.19137776312516777,317.00227818175415,0
27.921238315044036,21695.11534170706,1,35,0.4821737887737339,1238.310401014096,0
9.539017870017984,19562.3375657953,3,37,0.16529178252657606,486.44202135470175,0
17.147236611292154,46839.66132095866,2,7,0.28932997334378885,406.8941431478454,0
18.835209574275922,49507.66558016103,2,31,0.15469238832527998,654.8058406624606,0
25.611424052815558,7262.7559063804265,2,43,0.15386000368960176,1190.297271026365,0
24.49328844569624,43420.079769715136,1,11,0.2557429843967278,1178.1246968634528,0
19.848953992555188,35247.360424256316,2,16,0.4444424029858234,330.3784490610752,0
17.787081969719203,22204.469089395305,3,26,0.17079480706261865,470.5457784005186,0
29.4733857610054,42027.20835243349,2,26,0.13262316665277338,342.7182078723655,0
9.794699925523462,27085.580146234446,1,37,0.41565581185591843,598.697207401716,0
28.992303081332324,23134.625499879563,2,49,0.10524621665748778,752.4892955623465,0
21.28585411224862,7348.4780746811675,1,46,0.16824867174121053,1174.7048142455742,0
8.854135286600153,22229.085324928987,3,30,0.02242186427357418,1358.9132561457175,0
25.243423494853968,34950.72320163805,1,5,0.09491421683471442,472.0807469381947,0
8.257044046773265,27686.719902952962,1,44,0.46796085869645776,1002.0976532276854,0
15.984191465370433,33027.01076075826,1,26,0.36771926511529107,352.48774046081365,0
17.415079104328214,8352.999158303306,2,33,0.06687559384838895,350.602906223928,0
2.181135267250134,42845.29890854486,1,16,0.018408939897557618,1139.7008653043022,0
24.400476334472604,17642.06389392534,2,34,0.32838910449495406,352.86481661673713,0
28.52522621615019,44390.67917125335,3,14,0.3166713586999758,853.4498844380964,0
25.838205394461347,33105.33476513778,3,6,0.022990542165394687,944.3531394008096,0
28.26667700132377,28985.97180485601,2,39,0.32521122703675304,804.0781795406683,0
16.822886890162113,47102.508034438,3,5,0.48098337627371796,1295.88570615167,0
6.677942908889596,3933.38439332069,3,6,0.029091934832014478,980.0792727716821,0
10.76007223177307,32958.27045134673,1,30,0.34399069779666697,674.687026410664,0
8.56014131884119,25053.853987523606,2,49,0.4689575944092966,343.1049593432109,0
13.120434919751784,48395.23730025225,2,41,0.3778012283040206,1187.5182131939905,0
29.724649118019524,20924.57500711561,2,43,0.29446656604851584,1253.8282679306942,0
17.294134072169435,12310.54455962184,3,17,0.3725552926192135,562.0597676443774,0
11.95413769911255,26949.209939762888,1,26,0.15584123550956233,409.98337587804974,0
2.5510736056736985,47947.80409571832,3,16,0.18390354332673312,1352.4809736391019,0
20.626327228304795,24384.787007310802,2,20,0.2297383057693767,622.531848867871,0
10.531271815727562,33789.6635758134,1,27,0.39283506473088925,424.8110622191928,0
27.996944064931483,48725.28632245331,2,35,0.03737686579190152,1110.7391124701098,0
16.831557334784677,35438.65845199538,3,16,0.34713470498576915,1220.6602616611112,0
26.1391924540144,42004.79780631726,2,17,0.11906244460980495,736.3167621496771,0
26.86501035452652,7756.938673755261,1,41,0.12428175548801862,939.4359589494605,0
26.03101713768111,44077.81844760163,1,11,0.49314052127320673,1128.7160037848357,0
11.911527980396556,4633.285476584104,1,48,0.2836180823705445,766.6442101716739,0
27.284277167747344,6004.275374154491,3,49,0.015563285936035343,815.5267061935389,0
2.632794994773283,6381.48685526956,1,45,0.374663711902216,1049.1433698065998,0
7.887687667481628,20311.03319716523,1,29,0.4356135728128355,545.9554223713978,0
28.933453643777728,1101.646497145909,1,25,0.03126638381610465,1317.1076632459556,0
27.654355743081123,13023.013315467435,3,24,0.04696292807398694,482.8369751001782,0
7.287464091008245,15077.450368551778,1,7,0.4515674251405846,349.99101837560363,0
9.14793249817468,47545.36846178966,2,16,0.062310472308583345,669.2260712766595,0
5.9207172129714,32518.99390260183,2,32,0.04808997211284257,1371.834288432783,0
29.600111589908483,35059.00484397738,1,13,0.1616685319803006,1195.1745216776435,0
20.8572040040625,8549.538497572119,2,39,0.4130432490323528,1344.7799046211164,0
22.04586574326244,30864.0521988216,2,14,0.4670369568434665,1252.6702784504491,0
2.311341433079493,1805.1652376139743,1,5,0.2453813401145138,1383.8146557320547,0
11.925430128200283,37604.125848815565,1,26,0.4162904681461921,925.9896160823224,0
2.841843058110039,2322.682447981573,3,5,0.01669926276522867,382.89496638770856,0
21.05971751789845,26950.14061395842,1,42,0.457451218606245,943.6644855580191,0
22.057504478083594,37975.51950110157,3,21,0.1281315678415196,525.5498613571774,0
8.291830745842155,14099.223952782484,2,5,0.3391333353588698,979.9410645036854,0
11.386718822952375,6121.100813881637,2,38,0.24334324142661695,1214.5086390687513,0
9.925539953360433,40911.093893046585,1,34,0.43956026530258907,743.8311528336367,0
4.886441625068581,1924.742477510279,3,41,0.3139516801631977,1074.487744909146,0
7.175960683758412,7250.388041545103,2,42,0.30796304627552373,1000.3087537845108,0
17.089652647724545,5004.603507040849,2,42,0.23094611923389116,1301.5184062436003,0
9.640824094716564,26418.312662743054,1,9,0.40027117008019986,805.2814887407897,0
25.42065103554258,38561.428195112174,1,38,0.3141947853668247,682.1547490479556,0
7.064792941276911,29192.67175635105,3,27,0.07274246108930849,467.0929628635238,0
5.025988006832894,32223.299867759124,1,7,0.4384156263786644,866.759660350632,0
29.220200128833024,30295.80207927753,3,23,0.4126774120537801,679.5908906046254,0
11.080957219997822,2074.331733515674,2,5,0.2718675168289363,691.5906326991847,0
26.932300623981845,6873.045715832373,2,49,0.16757555469321422,401.5196448516207,0
14.953216427632503,34545.34349625611,2,47,0.46122747626058846,367.1857558403501,0
9.029451796268908,40406.96334975654,1,39,0.10041529948462488,530.2842556703813,0
11.743690980950078,24483.887766955555,2,32,0.19076768338918848,808.7881877464627,0
22.67665720587894,2315.818543084596,3,11,0.34671109764763225,1228.8847398969915,0
22.738870728249033,2008.371560312911,2,42,0.2709824605629614,566.7175539982027,0
8.80805369753205,19175.56607367882,2,43,0.16781879113575737,532.5928076961991,0
10.497423213159525,6428.225525052935,1,17,0.30086030224148386,1047.0125510589387,0
23.88596591961281,25172.888846988335,3,40,0.2731822054910884,945.525229822967,0
22.61774475134557,21867.14753836913,3,46,0.149050193841375,699.3905260384986,0
19.731599998616435,28753.526081111137,3,49,0.17187075582764785,1327.061006135862,0
1.2184965308881675,11653.973486770148,2,8,0.4269005837397117,396.6763869941583,0
24.37008171549316,3254.847723170279,1,7,0.2670105808894248,751.4365096886277,0
29.488979890349587,6045.925657318591,2,24,0.4850405123049307,1252.0578384833784,0
24.695090057529118,13266.189938724521,2,6,0.2828138175768256,928.7739584168899,0
9.119393716148242,38589.900193000874,2,30,0.1686028258380794,767.9800824780584,0
15.720700981849195,12499.281754546471,3,5,0.30920382079639996,617.4936085642814,0
17.855908421255755,8140.954406073014,1,47,0.3010027178033704,706.1535296608857,0
14.17377119435389,27655.854337938585,2,48,0.10884792654181555,1053.0287026678166,0
3.5481752260370474,7371.826285380009,1,21,0.06718107142942384,820.4828211570814,0
18.57695455061932,39817.32777333989,3,9,0.41700350981598727,1361.5296017331639,0
4.604619481080797,36677.94002258039,1,38,0.09880420242117346,373.14589410345525,0
22.492498829411712,28936.419102405638,1,12,0.41569103471697105,1125.5521172418448,0
24.186576796665953,41344.067496293465,1,9,0.1254889555718499,997.134420092195,0
27.328117783412964,16151.730823676484,2,29,0.3446612110743949,797.1434614289432,0
21.699691190804455,45033.53854196257,1,42,0.2744927203381702,782.619142927173,0
17.747101856277645,18090.441365010596,3,6,0.2763409019458544,1297.1193220610016,0
19.102901881505773,6286.453015064021,2,7,0.31757694600499475,668.3961761227947,0
5.03889010723823,39804.24686887965,1,37,0.27139593506839754,1283.2818413560535,0
23.869319125511392,8007.9065467711835,1,41,0.391500250134868,457.44078410331656,0
6.931793201914435,35846.172070068904,1,14,0.17762005687079466,1203.3830351392141,0
4.20832037170101,42399.38844085865,3,33,0.27453171218529,834.9932301951686,0
12.859700135479304,38708.15803961313,3,35,0.30323692359056126,922.0591820552712,0
21.76919316725561,30151.95355647766,3,14,0.17783688601748626,550.0860813329857,0
13.284309010194004,14752.516015548443,3,16,0.4568076803330527,453.02781355736806,0
3.9230434874607085,13172.768826756279,3,16,0.0600842054703478,1310.6255744868213,0
23.912454476598516,1639.618936988057,3,46,0.38791086757467164,711.8789066924642,0
2.998724641649345,4327.392741694969,2,44,0.42181541967040725,1301.7548180812844,0
4.5615126735262805,12177.34871245652,2,40,0.07108471378960075,1312.9260708791096,0
26.22699449980172,26182.48382774057,3,25,0.19585979220891894,1118.6746170276178,0
6.961814442893488,39495.59949136737,2,45,0.065990977027287,755.9550426239905,0
26.042026077775752,46186.531474025,3,22,0.24561011926364604,1310.3001974332312,0
18.02497849996045,2125.9101770501984,3,28,0.29303965750485816,482.0646491707712,0
1.9824956471512545,15917.921971071491,1,47,0.3198095010805699,314.403902247167,0
20.24258378848461,9312.780360052695,1,24,0.21316582062624162,393.88463488650825,0
29.909353303532473,25358.65301139651,1,36,0.04286747392032947,1124.9565174390955,0
7.087262199771987,44953.68732731533,2,33,0.31623823365501563,715.4985421841862,0
25.260379585477654,29578.95340958668,1,18,0.35988900789701583,880.4125031592644,0
16.49922084646016,24313.853445185505,2,42,0.3850245777224579,413.2796272644471,0
10.696521528003982,4237.4165082925165,3,36,0.14342790881294673,1287.1734508007726,0
16.27077553311952,40137.11368856299,3,32,0.4214965411337196,1253.693136012676,0
12.831550365580497,27810.268465337318,3,28,0.10609541884979187,856.0586670166372,0
18.2564204113122,17293.926671861453,1,7,0.44485563643161646,912.3937432617026,0
21.903579793004692,40363.090884216304,2,36,0.42929126937208,1213.2418510236907,0
12.51832235893519,33570.21426024698,1,18,0.1536423878278965,1285.9694003732318,0
1.377055781811345,4732.67227729617,3,25,0.02300077989817166,499.57897859877704,0
17.908205268121073,21360.51525432865,2,5,0.41054734525183606,675.9990868676636,0
8.523279569507482,19294.77420427971,3,16,0.4170207082169724,679.7113593694032,0
23.441201172838866,18456.5157859643,1,48,0.11756015728966976,1372.001991718757,0
23.613004468852893,6154.777333059643,2,27,0.40192907541418443,767.7348549161568,0
1.6516099412834047,13799.52928955483,2,49,0.20724952136252048,539.8254182434952,0
19.706570865310553,21374.34476038745,2,33,0.0941228500656687,599.5380591713058,0
1.5333296198765352,45757.7909247447,1,46,0.29249307300198424,601.4607427559266,0
17.07116207295801,32745.30922341728,2,16,0.11114642316269556,312.09541152432854,0
4.969683271995411,45050.9227714812,2,31,0.3027324200634511,960.5685464770187,0
20.28606356184141,9180.878291860754,1,21,0.21519755719711584,721.4523810744472,0
16.04861345320229,2824.8153553652246,2,47,0.10034175113269196,399.3706566353687,0
23.358591840528877,3878.3604150275332,3,44,0.22422476421504933,1307.0650450211056,0
21.924452972535263,30715.0310168939,2,38,0.2043581927955066,1349.4956301935963,0
4.915037045215001,24445.86962565443,2,40,0.2745229616650148,478.2152656807431,0
25.40436014899126,42397.18854107059,3,49,0.08578934903278575,985.6658059954898,0
14.75288195231072,17546.994736189543,1,5,0.25279074494103726,1057.2426360705097,0
13.60999281950864,12696.900645335787,3,41,0.011146301406631347,1364.469327027795,0
1.1523607381931624,5603.140427680371,1,48,0.405640823390213,1358.3086643405295,0
23.910393204963828,34682.73150605921,1,16,0.2755314642153955,1260.240419464049,0
22.234521705877274,40424.77681914176,3,41,0.3492155166137477,1234.115216721851,0
8.240372256916391,24726.535700335455,3,30,0.0352819452627679,1036.909211005043,0
2.280797693592905,29619.05597001159,1,27,0.28234522490421804,820.5311298894667,0
10.072790838662039,6465.86764992999,3,13,0.1043735236149589,426.81022337201284,0
13.231117132184863,39869.42097897532,3,34,0.03689248117677271,800.6580535397717,0
16.1506027060639,32405.059205978196,2,35,0.18870165223407986,916.7449134038654,0
14.950794631478507,44307.418647902414,3,44,0.2261057592565992,744.9339946500359,0
17.600405023570506,40296.86048034443,1,26,0.16618872643671426,988.48051408071,0
26.693354698849426,30985.227815024075,2,6,0.02195638296270363,1257.1087612910228,0
1.6168129146612271,43797.73279786787,1,22,0.47014317227131913,1178.6615593510319,0
29.940089205466787,17860.234864859653,2,33,0.028422418871067827,827.7594595421552,0
17.841959009592504,13948.505067915701,1,14,0.05493267420460077,670.0075102112643,0
16.15305655740117,36747.454455639934,1,7,0.23898227560344976,626.7031641003705,0
25.73183282906514,35919.889104094975,1,29,0.14586016639141908,1301.3730122632878,0
2.307919639389372,5918.6461346162005,1,28,0.0709744030754596,1352.0572673153674,0
24.141690342158117,13319.641254289776,2,43,0.4407679707054607,1339.2052245205514,0
14.554643826246222,30863.863765930033,1,11,0.4956726268071185,554.8388715217877,0
28.339221449918643,32657.50912512224,1,49,0.06896599339714801,351.6398928625943,0
12.138627733246237,2318.2309026173743,2,7,0.41484079093904325,1180.8466558428627,0
19.26355976688844,11208.039140309398,1,39,0.3026642954908671,877.534650946295,0
8.546767670594292,26004.772253578933,2,21,0.08540899410652897,1197.4164374896795,0
7.50877658326316,11578.971933719842,3,29,0.30054056807243457,938.0948286215923,0
3.6531182845348913,43934.31270020383,3,32,0.24357164588188052,348.8143298865605,0
25.713612467063225,2253.4072367179806,3,44,0.46647884927630506,1108.733919975798,0
9.160337856748276,13006.130151063811,2,12,0.35090000349637757,353.6619398404904,0
16.4454730626221,48125.03764330647,1,32,0.04730412115024709,1236.3276054536454,0
15.359249283405255,24289.035577669078,1,7,0.1804265118720746,1045.81776781497,0
17.40622695587794,13717.899373386355,2,28,0.4007387505873948,1024.297018124268,0
25.666870143733014,43431.06294751022,1,17,0.4201365308981993,1067.218607836212,0
20.724082381048714,31121.26322165162,2,11,0.44200219505747157,1357.446817003398,0
14.498630254329523,44014.03827129251,2,14,0.4117739895299691,551.4876776774158,0
27.352337968811668,555.4455182654197,2,18,0.380751543854618,584.5571637676987,0
6.600853073031499,4662.86211116524,3,45,0.3195886282381675,585.7839391705758,0
19.386165389888728,27229.276295934847,3,10,0.14883804465013498,320.2704906120392,0
13.534982732882856,42086.01438569033,3,34,0.3793124286847544,1167.6876800578189,0
6.038850783919437,38657.278372778994,3,21,0.3877823033407464,1079.4292050628924,0
14.733642764617567,3367.0627976605156,3,22,0.43705303501466436,1370.8378660951366,0
29.097457803285053,37607.76567127477,3,16,0.022047589064812738,324.335906681897,0
10.384696355336697,24687.837925030955,3,15,0.34481473453718753,790.4929770144231,0
8.93517332216831,49857.6627578067,1,39,0.231179641921541,479.9862033108361,0
24.049476913747952,34837.27017618369,2,18,0.12272630468540262,444.46863905031586,0
26.173575353436494,48180.21434528653,1,25,0.455667010364431,1243.0961013017486,0
28.971093695836046,38124.65688268581,1,7,0.16285647534261394,652.8170144819402,0
22.008257505809393,37418.932095532735,3,29,0.36031277969910136,919.0253149777209,0
14.674441342972868,27390.02388660293,2,29,0.4356253522982493,1154.256538070916,0
23.356733494677506,42316.76979178594,3,7,0.4004309356533735,623.5847706778256,0
27.44324501383742,48391.807548881996,2,19,0.24594595224114954,429.0390078586339,0
4.630387973873963,34435.48171783408,1,42,0.12051466979743036,476.9080159860091,0
19.894064537265677,16633.310465627706,2,28,0.22229090699611126,1382.7865481431943,0
5.337838637359408,23497.630533472602,2,22,0.2451700290113905,960.0226029312341,0
9.458214782569794,34901.60336326386,1,42,0.45483113996247365,1096.713838939053,0
22.725687533937208,7723.1426647397,1,36,0.0190001421008646,830.5920197067508,0
7.100137817647189,17627.820098419557,2,37,0.2636787052585086,396.65314905931666,0
11.168181005066241,2143.553885172645,2,26,0.16782640408747432,1375.2130249462643,0
6.824913606006531,34813.10007072271,3,38,0.03017991268684312,1037.4240041898533,0
28.59494925630448,6648.888353038938,3,10,0.3014405523146987,978.2650400487214,0
18.775381071102572,15292.376373697036,2,32,0.402846760704198,673.3952117970866,0
24.629928298648856,4465.684896041419,2,26,0.23163595941396709,1007.9354647161774,0
16.26567716714728,36713.68132688893,3,22,0.03957252115537626,571.8135574111611,0
5.626795723282462,43653.28654631398,2,23,0.48817397535137436,670.5853709482176,0
6.281419554972279,39590.07610355272,3,36,0.2541159010620381,910.8999060313944,0
21.85685156989565,11808.509695899287,1,7,0.04994797988068908,743.587497236215,0
7.396272622747375,21210.78953904881,3,37,0.4218216790756974,491.612670236079,0
28.862635993122332,21087.41462427357,1,8,0.3703216463462188,1144.4962768734583,0
15.640501574897517,27393.375906482775,3,36,0.29814860526413883,332.33389033215803,0
12.469939925621443,30506.341321277992,3,38,0.39854848635675943,1020.5102727153194,0
29.7718661738795,14550.799166127928,1,16,0.19808510441522018,812.3940877222734,0
25.243943849655075,12171.708650980889,2,12,0.20860198971201427,962.0409220282094,0
19.343675463562878,18956.007540852257,2,41,0.42864869575109377,841.5056420928382,0
8.169701157692135,43602.120112989316,3,18,0.2622605034255482,695.1567063397422,0
18.195574691612894,8594.431692958628,3,29,0.4850120379442909,583.9467759712403,0
20.045363271697475,16596.908179122394,1,27,0.23235687527798324,559.6555096811103,0
3.131405672570367,8903.016301833266,2,33,0.1751315564513303,1211.7717024708704,0
13.495738186192373,12811.35649308768,3,16,0.35632083627386846,483.74609869104484,0
5.860957272361212,2315.2356332103773,1,41,0.27142084339685085,1159.9693628295322,0
21.456182229253905,22595.248002372984,3,19,0.2834887223009928,893.8964234524337,0
1.991445212235587,49341.3025276795,1,41,0.46893678922453114,343.27789473536063,0
4.541187506290777,22883.851900030048,1,9,0.060621388990767675,943.1377704868476,0
20.958028110131266,20170.25992898785,2,28,0.3461241906316622,319.1177692040276,0
10.370789055038077,48668.33852948215,3,35,0.1345700441497717,873.9030512998345,0
10.936951155506545,26846.126946901808,3,49,0.08033575739930249,1333.801771119526,0
22.254068631898914,8537.903785784885,1,5,0.36810644268672943,471.78022927139136,0
7.802277506710031,48185.66822460975,3,38,0.3341998516818619,1376.4944161405836,0
11.854606247053987,1367.0415476720807,2,21,0.4171298237574357,1251.0697195505404,0
23.287061571189945,6098.936044290364,1,8,0.34149155903085077,537.2426676374889,0
20.10767863674706,19996.288079880844,1,45,0.062230584850915455,1023.6298350633397,0
29.98299804734933,2886.4959235975234,1,37,0.2093849007542066,1257.828795370985,0
23.68917903768993,28567.304918840055,1,15,0.4404726250376605,744.5543538161362,0
10.483961685333922,33545.87258539745,2,38,0.3835197160405417,1177.595013744498,0
13.631916129575057,40982.79370066357,2,11,0.01282174364407957,657.0444128902973,0
11.627384511270538,20110.54823465814,1,23,0.20039346962246943,793.5629848847836,0
7.888779795355497,18975.963685652336,2,30,0.29766023677356396,485.2888236569916,0
19.6347030994685,38087.54423218187,1,7,0.2757581958400718,1346.6264156325904,0
25.56785347980465,45754.70753959776,1,30,0.0633699875048984,463.8910415672142,0
16.272090120799827,12680.448110500913,3,47,0.3847927981556429,1194.284312587703,0
21.82556921056834,47798.422949769265,1,25,0.10593121298493759,308.3191624759563,0
19.776766710483486,44952.512173024355,1,40,0.46424692695019026,366.2941293185169,0
28.098644777359915,17905.3230183619,2,18,0.24807716200129956,582.4542244925588,0
9.261314156895763,15710.853263851186,3,32,0.2741890255708747,642.438469071604,0
18.699679716016632,35949.45837404808,1,17,0.21263905974742225,434.0747026706423,0
6.253331136505729,34215.33377126665,2,43,0.2673300579968595,1079.9508878946758,0
4.099430769747571,28581.954871630725,2,40,0.21801843834621734,395.7428588464245,0
24.656710661624146,18988.729310400187,1,46,0.06502912876149738,302.8424163294806,0
19.50157096800563,26001.170931519715,1,30,0.11390197155503105,972.0790877360909,0
12.919825624394436,42073.13449190266,1,30,0.13526604892654343,632.2665520182745,0
22.2267839599834,42633.125912212156,3,14,0.4066696881265365,1143.3217487204465,0
5.341415070751774,21485.26823920845,1,39,0.43593721607901575,820.1811621965004,0
16.525384953437165,9333.07527877472,1,19,0.12282062252965627,526.8047809702691,0
19.500863006163133,13215.750458462884,1,29,0.49401490490529476,450.08372781240644,0
21.15919206738022,20513.77902116246,2,43,0.36501325718532285,317.4032009421407,0
10.891610709752396,41025.99932740202,2,42,0.2934095893331405,601.5767332157865,0
3.3031617006806115,4740.083355023312,1,40,0.10401498911218401,655.7087183270728,0
7.573035664582653,18072.317138680897,1,6,0.3381052819056413,376.9247662803775,0
19.564878491016817,13921.798106759148,2,7,0.2711493154101543,656.7671284269131,0
10.65705547868774,33639.604282310414,3,48,0.33430120302619554,913.5617591070273,0
22.188864796938137,23527.67780804405,2,48,0.053496023112806546,1357.8323095502944,0
19.413841322139962,37864.47208707196,3,20,0.2106441479725499,764.9580247358085,0
24.83238687313152,561.2156480907674,3,20,0.19743787731956405,431.81190221941097,0
29.25077423021245,1491.3046183283113,1,34,0.2652694088633007,985.9442568030357,0
3.584608531364482,37885.885814591995,1,20,0.2583508315920365,475.2344226808783,0
2.8301619592953546,6323.626909441152,3,49,0.18646683966104435,396.40702144022237,0
28.17177686790082,27913.210915262625,3,7,0.2045209433663989,791.9227945553192,0
18.417235667457902,26026.13167097664,3,26,0.2535121066238568,1391.373816305644,0
25.691323774607778,10821.270460688122,3,46,0.274468983192372,990.7450580498994,0
20.554810385862403,26857.819031691593,2,10,0.07922624414499783,533.1807399924623,0
24.743315118153834,16465.13490339755,3,6,0.08535766333733523,545.9758779459423,0
28.762363748943027,28865.55073207704,2,29,0.2918300417433462,827.289884151637,0
10.098103044628786,30515.36174945209,1,20,0.3847568024424678,492.3224899864538,0
15.57441621743983,20233.8198747295,1,17,0.1900918669228504,374.98954032404293,0
1.7485453015351227,7190.731313163727,1,16,0.4832528589650778,775.7476661631451,0
10.042667859472527,25554.022210592084,2,33,0.061775695288254516,1004.9089461592268,0
7.265107292778389,31169.603767442564,3,23,0.1993658121679821,920.8851997467707,0
6.561691212163957,10981.889857941178,2,15,0.3795842367284929,981.4475265483464,0
9.623296398868328,21801.6902866916,1,39,0.046568609025170044,1160.9656448185642,0
8.696234866457644,9299.436198636786,1,8,0.3202629167465974,551.784065331275,0
7.746720618317749,11429.730174389137,1,40,0.2682503173167093,768.6917222794086,0
4.790600925465785,44386.9086544031,2,39,0.19020208192987192,755.5427277818197,0
24.998598971439353,36813.911837789405,2,9,0.015405319570037136,757.7693979977377,0
14.958980397424385,1450.017702741306,3,25,0.38254201332984616,450.82067630189897,0
16.523993812125156,11152.492664853256,1,30,0.1281887142237753,1373.461130401059,0
24.244576244606698,47999.043893891154,1,39,0.14026705696061362,1010.6991358087588,0
15.48068121437993,13667.954261266346,1,30,0.0723278837168503,1251.1264313544593,0
8.06086108374115,32759.677071592934,3,45,0.31089984248052066,1245.5217548116402,0
12.379417924325761,47832.998437122944,1,45,0.06005326953219367,1024.5613608281878,0
28.34210310098459,40539.73135099824,1,37,0.4220270739187021,342.2689838585575,0
27.151097771927283,23343.13449892434,3,38,0.1993109658256746,795.1368756617355,0
7.581976136595561,44524.85034837779,3,28,0.4424051258234889,416.2628278969015,0
29.659982859003808,22442.017828459106,1,12,0.05154808786244358,1087.9557268689505,0
3.090445743961528,4027.2080243803007,1,9,0.25920385182931344,726.3547546310465,0
14.396461163457717,49583.62623907856,3,23,0.33407159942450304,503.7151246542147,0
6.049170724688446,5370.584660813167,2,36,0.0436692879339512,766.726574473377,0
3.395912240318792,25975.550535388822,1,35,0.3934176130363296,550.6266592974209,0
29.303734638364983,33533.84470329821,3,40,0.3113563543390446,1152.0971587015667,0
19.67322335269279,26749.955595833337,2,14,0.40136995391074154,622.1042403710612,0
29.41913955140667,30293.138686997943,1,36,0.37655585792047075,1192.9467668991513,0
20.037879612613576,6840.739445126901,3,21,0.4647609837597644,547.0771730282371,0
11.792843691287887,21887.8057057377,2,29,0.09020506271799772,601.1704382655172,0
27.92120845260873,33961.12264152459,3,25,0.15009432672718848,1197.541632865479,0
25.979729894539645,42402.459765168765,1,22,0.3216746742276143,543.1697085991013,0
29.37352108521728,37535.49934596038,2,11,0.09849135310589742,359.24402769782876,0
10.28173514310852,37782.77312771344,1,26,0.2743825480427975,1100.7418944038175,0
4.130367724747466,34422.251797735735,3,35,0.2493131237318204,465.74371848086514,0
10.929125444972849,20964.114240115443,1,37,0.2590966679889772,627.3032964507026,0
17.385637792911467,34599.822451479486,3,48,0.32178276344983153,1137.2336907474737,0
5.642077413682617,23347.0949837796,1,48,0.36596624040537235,1390.9909464842997,0
3.8761648880292614,20373.96863513377,2,38,0.10997746096816043,910.5934442325149,0
